                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    148,                 1.1265,                0.77714,                 1.1243,                 0.8686,                0.76867,                0.83103,                0.51718,                 1.2005,                0.83342,                 1.1173,             0.00094932,             0.00094932,             0.00094932
                    149,                 1.1374,                0.76088,                 1.1037,                0.94618,                0.75508,                0.84877,                0.51515,                 1.3042,                0.84636,                 1.1604,             0.00094822,             0.00094822,             0.00094822
                    150,                 1.1479,                0.79069,                 1.1181,                0.89454,                0.80113,                0.86519,                0.54943,                  1.242,                0.77185,                 1.1175,             0.00094712,             0.00094712,             0.00094712
                    151,                 1.1594,                0.78422,                 1.1225,                0.88133,                0.79641,                0.84095,                0.52911,                  1.204,                0.77702,                 1.1258,             0.00094602,             0.00094602,             0.00094602
                    152,                 1.1385,                0.76346,                 1.0916,                0.91867,                0.77212,                0.85383,                0.50057,                 1.2619,                 0.8375,                 1.1263,             0.00094492,             0.00094492,             0.00094492
                    153,                 1.1391,                0.75167,                  1.117,                0.90159,                0.80265,                0.85557,                0.53472,                 1.2475,                 0.7571,                  1.131,             0.00094382,             0.00094382,             0.00094382
                    154,                 1.1532,                0.75122,                 1.1074,                0.92501,                0.79423,                0.87236,                0.54064,                 1.2297,                0.77893,                 1.1305,             0.00094272,             0.00094272,             0.00094272
                    155,                 1.1189,                0.73057,                 1.1282,                0.92732,                0.75105,                0.84396,                0.52027,                 1.1485,                0.74017,                 1.0877,             0.00094162,             0.00094162,             0.00094162
                    156,                 1.1758,                0.74048,                  1.136,                0.88129,                 0.8042,                0.84228,                0.54059,                 1.1469,                0.72564,                  1.096,             0.00094052,             0.00094052,             0.00094052
                    157,                 1.1423,                0.72843,                 1.1013,                0.87279,                0.75444,                0.85778,                0.51827,                 1.3119,                0.73717,                 1.1603,             0.00093942,             0.00093942,             0.00093942
                    158,                 1.1603,                0.72247,                 1.1011,                0.85803,                0.76804,                0.85336,                0.54048,                 1.1763,                0.75342,                 1.0765,             0.00093832,             0.00093832,             0.00093832
                    159,                 1.1362,                0.73519,                 1.1024,                0.92805,                0.79212,                0.86054,                0.53095,                 1.2927,                0.76182,                 1.1669,             0.00093722,             0.00093722,             0.00093722
                    160,                 1.1659,                0.76485,                 1.1147,                 0.9309,                0.76558,                0.84239,                0.52063,                 1.2914,                  0.753,                 1.1665,             0.00093612,             0.00093612,             0.00093612
                    161,                 1.0768,                 0.7107,                 1.0682,                0.92982,                0.78355,                0.85278,                0.55672,                 1.1824,                0.70032,                 1.0928,             0.00093502,             0.00093502,             0.00093502
                    162,                 1.1344,                0.75997,                 1.1477,                0.86417,                0.78094,                 0.8568,                0.57749,                 1.1814,                0.71328,                 1.0859,             0.00093392,             0.00093392,             0.00093392
                    163,                 1.0554,                0.69213,                 1.0698,                0.82836,                0.81345,                0.83221,                0.55197,                 1.2546,                0.80696,                 1.1397,             0.00093282,             0.00093282,             0.00093282
                    164,                 1.0902,                0.73067,                  1.082,                0.95178,                0.77352,                0.86079,                0.55023,                 1.2603,                0.75183,                 1.1318,             0.00093172,             0.00093172,             0.00093172
                    165,                 1.1034,                0.74459,                  1.078,                0.84891,                0.79695,                0.84193,                0.53239,                 1.2961,                  0.775,                 1.1298,             0.00093062,             0.00093062,             0.00093062
                    166,                 1.0633,                0.74028,                 1.0769,                0.83778,                0.82843,                0.87772,                0.55221,                 1.1977,                0.71736,                 1.1175,             0.00092952,             0.00092952,             0.00092952
                    167,                 1.0482,                0.70115,                  1.036,                 0.9415,                0.74604,                 0.8531,                0.55628,                 1.1274,                0.71427,                 1.0841,             0.00092842,             0.00092842,             0.00092842
                    168,                 1.1295,                0.72811,                 1.1053,                0.87045,                0.78976,                0.84643,                0.54126,                 1.1516,                0.85522,                 1.0967,             0.00092732,             0.00092732,             0.00092732
                    169,                 1.0888,                0.72909,                 1.0842,                0.87819,                0.83839,                0.86118,                 0.5489,                 1.1974,                0.76818,                 1.1054,             0.00092622,             0.00092622,             0.00092622
                    170,                 1.0844,                0.70876,                 1.0958,                0.89605,                0.80328,                0.84501,                0.54061,                 1.1554,                0.78143,                  1.106,             0.00092512,             0.00092512,             0.00092512
                    171,                 1.0789,                0.69091,                 1.0862,                0.90716,                0.82658,                0.87059,                0.57912,                 1.1505,                0.74603,                 1.0824,             0.00092402,             0.00092402,             0.00092402
                    172,                  1.072,                0.69761,                 1.0869,                0.94543,                0.83737,                0.87548,                0.56696,                 1.2022,                0.70212,                 1.0975,             0.00092292,             0.00092292,             0.00092292
                    173,                 1.1234,                0.77379,                 1.1165,                0.85942,                0.84907,                0.87224,                0.57362,                 1.0838,                0.68109,                 1.0589,             0.00092182,             0.00092182,             0.00092182
                    174,                 1.1224,                0.73975,                 1.0972,                0.90866,                0.80623,                0.86258,                0.57256,                 1.1792,                0.72505,                 1.0851,             0.00092072,             0.00092072,             0.00092072
                    175,                 1.0848,                0.71132,                 1.0742,                0.93207,                 0.7464,                0.84729,                0.54193,                 1.2155,                 0.7321,                 1.1032,             0.00091962,             0.00091962,             0.00091962
                    176,                 1.0621,                0.70785,                 1.0816,                 0.8887,                0.77819,                0.83374,                0.54609,                 1.2815,                0.77019,                 1.1607,             0.00091852,             0.00091852,             0.00091852
                    177,                 1.0754,                0.71863,                 1.0865,                0.91733,                0.76742,                0.84294,                 0.5537,                 1.1565,                0.72881,                 1.1059,             0.00091742,             0.00091742,             0.00091742
                    178,                 1.0616,                0.69912,                 1.0634,                0.86953,                 0.7824,                0.85688,                0.57939,                 1.1818,                0.73246,                 1.1103,             0.00091632,             0.00091632,             0.00091632
                    179,                  1.073,                0.70191,                 1.0645,                 0.9043,                0.83216,                0.86877,                 0.5632,                 1.3029,                0.79334,                  1.124,             0.00091522,             0.00091522,             0.00091522
                    180,                 1.0744,                0.70854,                 1.0647,                0.94697,                 0.7995,                 0.8618,                0.56511,                 1.2102,                0.76105,                 1.0867,             0.00091412,             0.00091412,             0.00091412
                    181,                  1.089,                 0.7037,                 1.0774,                 0.8459,                0.81898,                0.85607,                0.55772,                 1.3165,                0.76835,                 1.1366,             0.00091302,             0.00091302,             0.00091302
                    182,                 1.0779,                0.71619,                  1.108,                 0.9133,                0.79695,                0.85088,                0.56182,                 1.2108,                0.73091,                 1.0825,             0.00091192,             0.00091192,             0.00091192
                    183,                 1.0609,                0.66676,                  1.073,                0.89394,                0.78201,                0.83616,                0.55216,                 1.1887,                0.71168,                 1.0771,             0.00091082,             0.00091082,             0.00091082
                    184,                 1.0744,                0.69389,                 1.0825,                0.91638,                0.77908,                0.84534,                0.56639,                 1.2397,                0.71293,                 1.1078,             0.00090972,             0.00090972,             0.00090972
                    185,                  1.062,                0.66031,                 1.0713,                0.92232,                0.79222,                0.84518,                0.54869,                 1.1206,                0.69713,                 1.0752,             0.00090862,             0.00090862,             0.00090862
                    186,                 1.0714,                0.67351,                 1.0348,                0.91013,                0.78037,                0.85541,                0.56892,                 1.0904,                0.76168,                 1.0692,             0.00090752,             0.00090752,             0.00090752
                    187,                  1.065,                0.69114,                 1.0681,                0.87856,                0.83031,                 0.8517,                0.57902,                 1.1702,                0.70132,                 1.0839,             0.00090642,             0.00090642,             0.00090642
                    188,                 1.0485,                0.69219,                 1.0582,                0.89413,                0.80194,                 0.8512,                0.57392,                 1.0904,                0.66918,                 1.0651,             0.00090532,             0.00090532,             0.00090532
                    189,                 1.0668,                0.66141,                 1.0529,                0.94147,                0.78514,                0.86478,                0.58073,                 1.0901,                 0.6622,                 1.0525,             0.00090422,             0.00090422,             0.00090422
                    190,                 1.0207,                 0.6795,                 1.0289,                 0.9431,                0.79611,                 0.8688,                0.58846,                 1.1127,                0.66594,                 1.0634,             0.00090312,             0.00090312,             0.00090312
                    191,                 1.0542,                0.69254,                 1.0994,                0.90499,                0.76386,                0.85096,                0.57742,                 1.0539,                0.66445,                  1.028,             0.00090202,             0.00090202,             0.00090202
                    192,                 1.0678,                0.67943,                  1.073,                0.86816,                0.81147,                0.84929,                0.56707,                 1.1302,                0.69455,                 1.0766,             0.00090092,             0.00090092,             0.00090092
                    193,                 1.0467,                0.68631,                 1.0735,                0.90646,                 0.8033,                0.84652,                0.56382,                 1.3045,                0.71218,                 1.1063,             0.00089982,             0.00089982,             0.00089982
                    194,                  1.011,                0.65697,                 1.0294,                0.82929,                0.80528,                0.83466,                0.55284,                 1.1987,                0.67118,                 1.0784,             0.00089872,             0.00089872,             0.00089872
                    195,                 1.0489,                0.69389,                 1.0755,                 0.8763,                 0.7957,                 0.8557,                0.57453,                 1.1745,                0.68561,                  1.078,             0.00089762,             0.00089762,             0.00089762
                    196,                 1.0944,                0.69753,                 1.0668,                0.85827,                 0.7865,                0.84616,                0.56425,                 1.1086,                0.66388,                 1.0706,             0.00089652,             0.00089652,             0.00089652
                    197,                 1.0612,                0.69739,                 1.0658,                0.87079,                0.79274,                0.84876,                0.58053,                 1.0607,                0.66987,                 1.0491,             0.00089542,             0.00089542,             0.00089542
                    198,                  1.073,                0.69279,                 1.0562,                0.89558,                0.78218,                 0.8489,                0.57636,                 1.1778,                0.69865,                 1.1139,             0.00089432,             0.00089432,             0.00089432
                    199,                 1.0595,                 0.6942,                  1.098,                0.93333,                0.79492,                0.85309,                 0.5615,                 1.1421,                0.69453,                 1.0806,             0.00089322,             0.00089322,             0.00089322
                    200,                 1.0494,                0.68183,                 1.0956,                0.90554,                0.79492,                0.83601,                0.54392,                 1.0351,                0.73663,                 1.0486,             0.00089212,             0.00089212,             0.00089212
                    201,                 1.0712,                0.68754,                 1.0662,                0.94697,                0.76138,                0.85267,                0.55676,                 1.0822,                0.67282,                 1.0514,             0.00089102,             0.00089102,             0.00089102
                    202,                  1.022,                0.64447,                 1.0428,                0.93112,                 0.8006,                0.87269,                0.55574,                 1.2098,                0.68824,                 1.0959,             0.00088992,             0.00088992,             0.00088992
                    203,                 1.0881,                0.67956,                  1.088,                0.92216,                 0.7689,                0.86218,                0.56289,                 1.2163,                0.68623,                 1.0886,             0.00088882,             0.00088882,             0.00088882
                    204,                 1.1055,                0.71601,                 1.0664,                0.90431,                0.74308,                 0.8425,                0.55749,                 1.1463,                0.67833,                 1.0635,             0.00088772,             0.00088772,             0.00088772
                    205,                 1.0064,                0.65487,                 1.0437,                0.92958,                0.75621,                0.85573,                0.56828,                 1.1382,                0.66044,                 1.0646,             0.00088662,             0.00088662,             0.00088662
                    206,                 1.0423,                0.65727,                 1.0546,                0.93649,                0.79132,                0.85858,                0.56679,                 1.1528,                0.64157,                 1.0654,             0.00088552,             0.00088552,             0.00088552
                    207,                 1.0144,                0.66975,                 1.0571,                 0.8545,                0.77953,                 0.8394,                0.54931,                 1.1406,                0.70843,                  1.072,             0.00088442,             0.00088442,             0.00088442
                    208,                 1.0609,                0.67234,                 1.0648,                0.89173,                0.78032,                   0.83,                0.54726,                 1.2521,                0.73109,                 1.0946,             0.00088332,             0.00088332,             0.00088332
                    209,                 1.0456,                0.67653,                 1.0776,                0.94313,                0.76237,                0.85468,                0.57854,                 1.1896,                0.67294,                 1.0721,             0.00088222,             0.00088222,             0.00088222
                    210,                 1.0888,                0.71943,                 1.0734,                0.86393,                0.80421,                0.86843,                0.57104,                 1.2505,                0.69282,                   1.09,             0.00088112,             0.00088112,             0.00088112
                    211,                 1.0642,                0.71039,                 1.0952,                0.82289,                0.83321,                0.87864,                0.58098,                 1.2052,                0.65409,                 1.0998,             0.00088002,             0.00088002,             0.00088002
                    212,                 1.0162,                0.64324,                 1.0551,                0.87797,                0.83937,                0.87869,                0.59077,                 1.1502,                0.66633,                 1.0716,             0.00087892,             0.00087892,             0.00087892
                    213,                  1.035,                0.67567,                 1.0606,                0.91131,                0.80406,                0.88054,                0.60264,                 1.1461,                0.66086,                 1.0807,             0.00087782,             0.00087782,             0.00087782
                    214,                0.98493,                0.64087,                 1.0136,                0.91325,                0.80382,                0.86726,                0.59158,                 1.1719,                0.67691,                 1.0751,             0.00087672,             0.00087672,             0.00087672
                    215,                0.98318,                0.65255,                 1.0391,                0.89255,                0.83013,                0.88018,                 0.6061,                 1.1125,                0.63822,                 1.0536,             0.00087562,             0.00087562,             0.00087562
                    216,                 1.0156,                0.62012,                 1.0566,                0.90511,                0.79068,                0.85795,                0.57049,                 1.1115,                0.68121,                 1.0835,             0.00087452,             0.00087452,             0.00087452
                    217,                 1.0243,                0.63487,                 1.0738,                0.85814,                0.84816,                0.88447,                0.59418,                 1.1613,                0.66322,                 1.0849,             0.00087342,             0.00087342,             0.00087342
                    218,                  1.029,                0.64256,                 1.0537,                0.92552,                0.83584,                 0.8897,                0.60734,                 1.0995,                 0.6767,                 1.0552,             0.00087232,             0.00087232,             0.00087232
                    219,                 1.0579,                 0.6576,                 1.0479,                 0.8696,                0.82862,                0.87706,                0.58183,                 1.0901,                0.64139,                 1.0696,             0.00087122,             0.00087122,             0.00087122
                    220,                 1.0189,                0.64377,                 1.0246,                0.86322,                0.85451,                0.89956,                0.61851,                  1.094,                0.63723,                 1.0624,             0.00087012,             0.00087012,             0.00087012
                    221,                 1.0237,                0.65809,                 1.0553,                0.89736,                0.82788,                 0.8868,                0.60731,                 1.0825,                0.63346,                 1.0385,             0.00086902,             0.00086902,             0.00086902
                    222,                 1.0087,                0.65456,                 1.0528,                0.88136,                0.84558,                0.86746,                0.59711,                 1.1376,                0.64032,                 1.0557,             0.00086792,             0.00086792,             0.00086792
                    223,                   1.03,                0.62396,                 1.0343,                0.86247,                0.83295,                0.87976,                0.59309,                 1.1174,                0.63378,                 1.0552,             0.00086682,             0.00086682,             0.00086682
                    224,                  1.056,                 0.6522,                 1.0625,                0.88179,                0.82999,                0.85246,                0.58185,                 1.0799,                0.63987,                 1.0617,             0.00086572,             0.00086572,             0.00086572
                    225,                 1.0266,                0.68068,                 1.0422,                0.83977,                0.84186,                0.87912,                0.57266,                 1.1181,                0.64736,                 1.0648,             0.00086462,             0.00086462,             0.00086462
                    226,                 1.0056,                0.63995,                 1.0504,                0.91333,                0.84717,                0.88116,                0.59344,                 1.0998,                0.62673,                 1.0636,             0.00086352,             0.00086352,             0.00086352
                    227,                 0.9927,                0.61235,                  1.046,                0.88805,                0.77783,                 0.8644,                0.55972,                 1.1352,                0.63981,                 1.0585,             0.00086242,             0.00086242,             0.00086242
                    228,                0.99339,                0.62913,                 1.0318,                0.86824,                 0.8309,                0.86948,                0.56934,                 1.1155,                0.66318,                 1.0432,             0.00086132,             0.00086132,             0.00086132
                    229,                 1.0111,                0.64643,                 1.0549,                0.87283,                 0.8525,                0.86994,                0.57487,                 1.1305,                0.65461,                  1.059,             0.00086023,             0.00086023,             0.00086023
                    230,                  1.027,                0.65445,                 1.0723,                0.88224,                0.78744,                0.85903,                0.56992,                 1.1591,                0.69696,                 1.0677,             0.00085913,             0.00085913,             0.00085913
                    231,                 1.0075,                0.61232,                 1.0189,                0.92372,                0.82145,                0.89866,                0.57469,                 1.1395,                 0.6984,                 1.0807,             0.00085803,             0.00085803,             0.00085803
                    232,                0.99063,                0.65257,                 1.0518,                0.94226,                0.82193,                0.86804,                0.58727,                 1.1157,                0.63762,                 1.0583,             0.00085693,             0.00085693,             0.00085693
                    233,                0.97743,                0.63968,                 1.0279,                0.90378,                0.79204,                0.87273,                0.56234,                 1.1457,                0.64828,                 1.0725,             0.00085583,             0.00085583,             0.00085583
                    234,                0.99503,                0.61257,                 1.0309,                0.85114,                 0.8297,                0.86897,                0.56311,                 1.2342,                0.64676,                 1.1044,             0.00085473,             0.00085473,             0.00085473
                    235,                 1.0216,                0.62053,                 1.0542,                0.88267,                0.79814,                0.86956,                0.58011,                 1.1112,                0.66015,                 1.0784,             0.00085363,             0.00085363,             0.00085363
                    236,                0.96021,                0.58877,                 1.0049,                0.94966,                0.78898,                0.87634,                0.59882,                 1.1226,                   0.66,                 1.0721,             0.00085253,             0.00085253,             0.00085253
                    237,                0.98181,                0.62321,                 1.0229,                   0.93,                0.79694,                0.86827,                0.58998,                 1.1466,                0.63828,                 1.0687,             0.00085143,             0.00085143,             0.00085143
                    238,                0.94545,                0.60248,                 1.0284,                0.93602,                0.82177,                0.88727,                0.59068,                 1.1626,                0.65906,                 1.0789,             0.00085033,             0.00085033,             0.00085033
                    239,                  0.992,                0.61725,                 1.0307,                0.90314,                0.83587,                0.89166,                0.58188,                 1.2083,                0.69873,                 1.0949,             0.00084923,             0.00084923,             0.00084923
                    240,                 0.9956,                0.63204,                 1.0345,                0.82422,                0.86814,                0.88223,                 0.5798,                 1.1528,                0.70162,                 1.0838,             0.00084813,             0.00084813,             0.00084813
                    241,                 1.0091,                0.63306,                 1.0278,                0.95078,                0.81092,                0.88885,                0.58287,                 1.2286,                0.67727,                 1.1087,             0.00084703,             0.00084703,             0.00084703
                    242,                0.99463,                0.62508,                 1.0399,                0.84915,                0.79974,                0.84804,                0.57911,                 1.1823,                0.65705,                 1.0921,             0.00084593,             0.00084593,             0.00084593
                    243,                0.98654,                0.61483,                 1.0225,                0.86937,                 0.8142,                0.87644,                0.58452,                 1.1309,                0.64603,                 1.0751,             0.00084483,             0.00084483,             0.00084483
                    244,                0.96593,                0.60267,                 1.0077,                0.95363,                0.78384,                0.87445,                0.58052,                 1.1565,                0.62439,                 1.0871,             0.00084373,             0.00084373,             0.00084373
                    245,                0.92962,                0.58958,                 1.0147,                0.93942,                0.79005,                0.88246,                0.59202,                  1.116,                0.61784,                 1.0617,             0.00084263,             0.00084263,             0.00084263
                    246,                0.95466,                0.61508,                  1.002,                0.91263,                0.78568,                0.86725,                0.58966,                 1.1236,                0.61423,                 1.0408,             0.00084153,             0.00084153,             0.00084153
                    247,                0.94963,                0.58922,                 1.0146,                0.94158,                0.79737,                0.90147,                0.60428,                 1.0998,                 0.6024,                 1.0555,             0.00084043,             0.00084043,             0.00084043
                    248,                0.94668,                0.59731,                 1.0327,                0.93142,                0.82261,                0.89275,                0.60877,                 1.2019,                0.67587,                 1.0786,             0.00083933,             0.00083933,             0.00083933
                    249,                0.95587,                0.61062,                 1.0153,                0.92227,                0.86114,                0.89916,                0.60873,                 1.0831,                  0.657,                 1.0672,             0.00083823,             0.00083823,             0.00083823
                    250,                0.98879,                0.62259,                 1.0482,                0.85789,                0.81727,                0.89124,                0.59039,                 1.0955,                0.66597,                 1.0761,             0.00083713,             0.00083713,             0.00083713
                    251,                 1.0114,                0.62596,                 1.0381,                0.89055,                0.77403,                 0.8584,                0.56412,                 1.1596,                0.69144,                 1.0858,             0.00083603,             0.00083603,             0.00083603
                    252,                0.99272,                 0.6245,                 1.0566,                0.88142,                0.80707,                 0.8628,                0.55177,                 1.1979,                0.69358,                 1.0891,             0.00083493,             0.00083493,             0.00083493
                    253,                0.99254,                0.63346,                 1.0463,                 0.8389,                0.87665,                0.87207,                0.58057,                 1.1017,                0.59164,                 1.0487,             0.00083383,             0.00083383,             0.00083383
                    254,                0.97337,                0.62569,                 1.0294,                0.78153,                0.86087,                0.86325,                0.58207,                 1.0662,                0.65612,                 1.0292,             0.00083273,             0.00083273,             0.00083273
                    255,                 1.0075,                0.63904,                 1.0506,                0.77892,                0.80197,                0.83645,                0.56172,                 1.0611,                0.71921,                 1.0685,             0.00083163,             0.00083163,             0.00083163
                    256,                0.97868,                0.63825,                 1.0445,                0.83721,                0.84959,                0.84115,                0.56876,                 1.1565,                0.65042,                 1.0552,             0.00083053,             0.00083053,             0.00083053
                    257,                0.98088,                 0.6345,                 1.0456,                0.83238,                0.80565,                0.85629,                0.56135,                 1.1158,                 0.6693,                 1.0405,             0.00082943,             0.00082943,             0.00082943
                    258,                0.95048,                0.59385,                 1.0188,                0.89234,                0.79005,                0.87311,                0.58229,                 1.1596,                 0.6614,                 1.1075,             0.00082833,             0.00082833,             0.00082833
                    259,                0.98623,                0.63403,                 1.0389,                0.91413,                0.81655,                0.88919,                0.59986,                 1.1334,                0.61632,                 1.0773,             0.00082723,             0.00082723,             0.00082723
                    260,                0.94801,                0.59781,                 1.0179,                0.93175,                0.81645,                0.86637,                0.60224,                 1.1092,                0.66926,                 1.0666,             0.00082613,             0.00082613,             0.00082613
                    261,                0.97829,                0.60262,                 1.0336,                  0.918,                 0.7941,                0.86551,                0.57431,                 1.1182,                0.68606,                 1.0699,             0.00082503,             0.00082503,             0.00082503
                    262,                0.96411,                0.63352,                 1.0215,                0.88314,                 0.8349,                0.88169,                0.57924,                  1.162,                0.64042,                 1.0784,             0.00082393,             0.00082393,             0.00082393
                    263,                0.95958,                0.57045,                 1.0023,                 0.9029,                0.81674,                0.89231,                0.60005,                 1.1146,                0.58532,                 1.0556,             0.00082283,             0.00082283,             0.00082283
                    264,                0.96444,                0.59571,                 1.0313,                0.87288,                0.83521,                 0.8985,                 0.5947,                 1.0978,                0.60884,                 1.0509,             0.00082173,             0.00082173,             0.00082173
                    265,                0.96537,                0.62376,                 1.0489,                0.89852,                0.80905,                0.87921,                  0.583,                 1.1198,                0.63456,                 1.0656,             0.00082063,             0.00082063,             0.00082063
                    266,                0.98931,                0.63613,                 1.0127,                0.92974,                0.77457,                0.88453,                0.59891,                 1.1657,                0.61738,                 1.0776,             0.00081953,             0.00081953,             0.00081953
                    267,                0.98745,                0.61801,                 1.0366,                0.86894,                0.85393,                0.89996,                 0.5875,                 1.1478,                0.62186,                 1.0759,             0.00081843,             0.00081843,             0.00081843
                    268,                0.95363,                0.58849,                 1.0107,                0.88898,                  0.799,                0.87729,                0.61126,                 1.0609,                0.62517,                 1.0319,             0.00081733,             0.00081733,             0.00081733
                    269,                0.90295,                0.58452,                  1.009,                0.92115,                0.83932,                0.89777,                0.61031,                 1.1255,                0.64483,                 1.0695,             0.00081623,             0.00081623,             0.00081623
                    270,                0.93392,                    0.6,                 1.0116,                 0.8836,                0.80943,                 0.8739,                0.59167,                 1.1532,                 0.6959,                 1.0632,             0.00081513,             0.00081513,             0.00081513
                    271,                0.96686,                0.59972,                 1.0105,                0.87602,                0.80667,                0.86847,                0.59855,                   1.11,                0.66051,                 1.0387,             0.00081403,             0.00081403,             0.00081403
                    272,                0.93847,                0.59363,                 1.0084,                0.93383,                0.81708,                  0.888,                 0.6125,                 1.0402,                0.60722,                 1.0041,             0.00081293,             0.00081293,             0.00081293
                    273,                 0.9079,                0.57913,                 0.9931,                 0.9045,                0.81598,                0.86958,                0.59914,                 1.0565,                0.64008,                   1.02,             0.00081183,             0.00081183,             0.00081183
                    274,                0.94052,                0.57454,                 1.0255,                0.94179,                 0.8129,                0.88249,                0.59158,                 1.0774,                0.65447,                 1.0129,             0.00081073,             0.00081073,             0.00081073
                    275,                0.91561,                0.56592,                0.99747,                0.90275,                0.79865,                0.85752,                0.57547,                 1.0314,                0.62562,                 1.0244,             0.00080963,             0.00080963,             0.00080963
                    276,                 1.0204,                0.61479,                 1.0598,                0.95042,                 0.8114,                0.84555,                0.58706,                 1.0431,                0.58488,                 1.0267,             0.00080853,             0.00080853,             0.00080853
                    277,                0.98236,                0.59013,                 1.0359,                0.91876,                0.78982,                0.85112,                0.57892,                 1.0973,                0.64228,                  1.052,             0.00080743,             0.00080743,             0.00080743
                    278,                0.95781,                0.60553,                 1.0135,                0.92663,                0.79127,                0.87158,                0.58576,                 1.1329,                0.64215,                 1.0561,             0.00080633,             0.00080633,             0.00080633
                    279,                0.95425,                0.58816,                 1.0126,                0.92891,                0.79234,                0.87598,                0.59388,                 1.1324,                 0.6361,                 1.0483,             0.00080523,             0.00080523,             0.00080523
                    280,                0.96094,                0.60062,                 1.0137,                0.91134,                0.84745,                0.90377,                0.60896,                 1.1346,                0.60611,                 1.0395,             0.00080413,             0.00080413,             0.00080413
                    281,                0.91468,                0.57632,                0.98327,                0.90917,                0.81657,                0.91292,                 0.6118,                 1.1035,                0.61862,                 1.0497,             0.00080303,             0.00080303,             0.00080303
                    282,                 0.9289,                0.56588,                0.99354,                0.93291,                0.76326,                0.86498,                0.59354,                 1.1045,                0.64034,                 1.0428,             0.00080193,             0.00080193,             0.00080193
                    283,                0.95213,                0.60678,                 1.0137,                0.91276,                 0.8268,                0.87698,                0.60853,                 1.0775,                0.61568,                 1.0305,             0.00080083,             0.00080083,             0.00080083
                    284,                0.94988,                0.60358,                 1.0018,                0.87668,                0.81341,                0.87613,                0.60051,                 1.1486,                0.65105,                 1.0784,             0.00079973,             0.00079973,             0.00079973
                    285,                 0.9541,                  0.572,                0.98586,                0.90169,                0.81866,                 0.8707,                0.59323,                 1.1524,                0.69419,                 1.0781,             0.00079863,             0.00079863,             0.00079863
                    286,                0.95113,                0.60335,                 1.0103,                0.89975,                0.82681,                 0.8606,                0.57226,                 1.1908,                0.66346,                 1.1021,             0.00079753,             0.00079753,             0.00079753
                    287,                0.95479,                0.58591,                 1.0085,                0.88627,                0.84044,                0.86117,                0.59011,                  1.146,                0.62818,                 1.0838,             0.00079643,             0.00079643,             0.00079643
                    288,                0.93207,                0.58846,                 0.9945,                0.91645,                0.79817,                0.88114,                0.59462,                 1.1253,                0.63373,                 1.0679,             0.00079533,             0.00079533,             0.00079533
                    289,                 0.9162,                0.57913,                 1.0067,                0.90148,                0.78973,                 0.8699,                 0.5957,                 1.1365,                0.62562,                 1.0744,             0.00079423,             0.00079423,             0.00079423
                    290,                 0.9395,                0.59119,                 1.0212,                0.92447,                 0.8023,                0.88246,                0.59733,                 1.2001,                 0.6409,                 1.0757,             0.00079313,             0.00079313,             0.00079313
                    291,                0.93263,                0.56866,                 1.0349,                0.89253,                0.84657,                0.88421,                0.59479,                 1.1285,                 0.6008,                  1.061,             0.00079203,             0.00079203,             0.00079203
                    292,                0.87858,                0.54605,                0.97846,                0.87229,                 0.8551,                0.89343,                0.57965,                 1.2103,                0.64023,                 1.0736,             0.00079093,             0.00079093,             0.00079093
                    293,                0.87233,                0.54672,                  1.003,                0.84473,                0.87487,                 0.8932,                0.60565,                 1.1232,                0.57408,                 1.0629,             0.00078983,             0.00078983,             0.00078983
                    294,                0.92388,                0.59035,                 1.0191,                0.91584,                0.85393,                 0.9085,                0.60888,                 1.1566,                0.61545,                 1.0687,             0.00078873,             0.00078873,             0.00078873
                    295,                0.92003,                0.57678,                0.98535,                0.84889,                0.88625,                0.88833,                0.61129,                 1.1584,                0.62818,                 1.0683,             0.00078763,             0.00078763,             0.00078763
                    296,                0.95994,                0.58426,                 0.9962,                0.89263,                0.84444,                0.86616,                 0.5935,                 1.1588,                0.61526,                 1.0636,             0.00078653,             0.00078653,             0.00078653
                    297,                0.92155,                0.57588,                 1.0051,                0.88207,                0.82283,                0.86575,                0.57673,                 1.2004,                 0.6366,                 1.0956,             0.00078543,             0.00078543,             0.00078543
                    298,                0.95462,                0.59508,                 1.0129,                 0.8708,                0.84557,                0.87503,                0.57622,                 1.2169,                 0.6155,                 1.0953,             0.00078433,             0.00078433,             0.00078433
                    299,                0.91439,                0.59484,                0.99523,                0.92147,                0.79285,                0.87827,                 0.5937,                 1.1585,                0.61541,                 1.0653,             0.00078323,             0.00078323,             0.00078323
                    300,                0.89844,                0.58939,                0.98354,                 0.8621,                0.88313,                0.92113,                0.60569,                 1.0889,                0.57608,                 1.0418,             0.00078213,             0.00078213,             0.00078213
                    301,                 0.9274,                0.59681,                 1.0127,                0.84803,                0.87615,                0.91213,                 0.6057,                 1.1437,                0.61777,                 1.0553,             0.00078103,             0.00078103,             0.00078103
                    302,                 0.9079,                0.58225,                 0.9946,                0.90467,                0.84433,                0.90726,                0.60828,                 1.1279,                0.59385,                 1.0552,             0.00077993,             0.00077993,             0.00077993
                    303,                0.91278,                0.56268,                0.99965,                0.89847,                 0.8086,                0.88954,                0.58899,                 1.1099,                0.63755,                 1.0526,             0.00077883,             0.00077883,             0.00077883
