                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    148,                0.84674,                0.53034,                0.99264,                0.92179,                0.90641,                0.93207,                0.63163,                 1.0783,                0.62229,                 1.1629,              0.0010302,              0.0010302,              0.0010302
                    149,                 0.8512,                0.52957,                0.97903,                0.90353,                0.89648,                0.90973,                0.62593,                 1.0989,                0.63519,                 1.1602,              0.0010296,              0.0010296,              0.0010296
                    150,                0.86505,                0.54178,                0.98572,                0.83703,                0.90759,                0.91964,                0.61504,                 1.1704,                0.63214,                 1.2117,              0.0010291,              0.0010291,              0.0010291
                    151,                0.83905,                0.51383,                0.99213,                 0.8972,                0.86803,                0.93353,                0.64179,                 1.1076,                 0.6578,                   1.16,              0.0010285,              0.0010285,              0.0010285
                    152,                0.86606,                0.52827,                0.99335,                0.81118,                0.91761,                0.89498,                   0.61,                 1.0863,                0.66983,                 1.1493,               0.001028,               0.001028,               0.001028
                    153,                0.84583,                0.52923,                 0.9812,                0.84904,                0.89978,                0.92488,                0.66025,                 1.0487,                0.63047,                 1.1397,              0.0010274,              0.0010274,              0.0010274
                    154,                0.88068,                0.53114,                0.98618,                0.92872,                0.85437,                0.92985,                0.64945,                 1.0978,                 0.6375,                 1.1587,              0.0010269,              0.0010269,              0.0010269
                    155,                0.89091,                0.53676,                 1.0019,                0.94541,                0.87433,                0.95281,                0.63416,                 1.1598,                 0.6405,                 1.1627,              0.0010263,              0.0010263,              0.0010263
                    156,                0.88667,                0.54249,                0.98255,                0.94275,                0.86964,                0.96057,                0.63469,                 1.1114,                0.62519,                 1.1716,              0.0010258,              0.0010258,              0.0010258
                    157,                0.83537,                0.51306,                0.98097,                0.91169,                0.87211,                0.93697,                 0.6356,                 1.1064,                0.60691,                   1.16,              0.0010252,              0.0010252,              0.0010252
                    158,                0.90114,                0.51478,                0.98902,                0.89018,                 0.8536,                 0.9073,                0.62606,                 1.0882,                0.63945,                  1.154,              0.0010247,              0.0010247,              0.0010247
                    159,                 0.8683,                0.52717,                0.98285,                0.96371,                0.77208,                0.92761,                0.64327,                 1.0661,                0.65349,                 1.1571,              0.0010241,              0.0010241,              0.0010241
                    160,                0.89155,                0.54768,                0.99161,                0.93073,                0.87156,                   0.94,                0.61069,                 1.1615,                0.63186,                 1.2042,              0.0010236,              0.0010236,              0.0010236
                    161,                0.91943,                0.53385,                 1.0059,                0.96561,                0.86203,                0.94404,                0.60535,                 1.2014,                0.68752,                 1.2072,               0.001023,               0.001023,               0.001023
                    162,                0.91659,                0.52488,                 1.0069,                 0.9533,                0.90652,                 0.9436,                0.63253,                 1.1633,                0.60164,                 1.1935,              0.0010225,              0.0010225,              0.0010225
                    163,                0.84953,                0.52408,                0.98996,                0.94523,                0.89167,                0.93896,                0.62698,                 1.1048,                0.58737,                 1.1893,              0.0010219,              0.0010219,              0.0010219
                    164,                 0.8323,                0.50513,                0.96741,                0.95792,                0.83586,                0.93715,                0.65416,                 1.1022,                0.60094,                 1.1834,              0.0010214,              0.0010214,              0.0010214
                    165,                0.84177,                0.50816,                 0.9905,                0.94434,                0.86604,                0.92065,                0.63138,                 1.1473,                0.64008,                 1.1766,              0.0010208,              0.0010208,              0.0010208
                    166,                0.87127,                 0.5464,                 1.0089,                0.96482,                0.84171,                0.94222,                 0.6209,                 1.1645,                0.64253,                 1.2048,              0.0010203,              0.0010203,              0.0010203
                    167,                 0.8947,                0.55308,                0.99958,                  0.933,                0.87955,                0.94068,                0.64013,                 1.0863,                0.61732,                 1.1525,              0.0010197,              0.0010197,              0.0010197
                    168,                0.83961,                0.54322,                 0.9835,                0.87413,                0.91691,                0.93119,                0.62536,                 1.1287,                0.67953,                 1.1501,              0.0010192,              0.0010192,              0.0010192
                    169,                0.86137,                0.51616,                0.97311,                0.89686,                0.86321,                 0.9424,                0.60271,                 1.1018,                0.64536,                 1.1626,              0.0010186,              0.0010186,              0.0010186
                    170,                 0.8289,                0.50852,                0.97051,                0.93301,                0.90296,                0.95453,                0.65555,                 1.0642,                 0.6167,                 1.1242,              0.0010181,              0.0010181,              0.0010181
                    171,                0.85215,                0.54297,                0.99238,                0.96692,                0.86818,                0.94085,                0.65587,                 1.0537,                0.61797,                 1.1155,              0.0010175,              0.0010175,              0.0010175
                    172,                0.79979,                0.50358,                0.95556,                0.95887,                 0.8442,                0.91892,                0.63614,                 1.0694,                0.61049,                  1.114,               0.001017,               0.001017,               0.001017
                    173,                0.83736,                0.51277,                0.98393,                0.92027,                0.86626,                0.91881,                0.63063,                 1.1453,                0.65074,                 1.1473,              0.0010164,              0.0010164,              0.0010164
                    174,                0.84884,                 0.5143,                0.98913,                0.84659,                0.92265,                0.92216,                0.62094,                 1.0891,                0.65182,                 1.1712,              0.0010159,              0.0010159,              0.0010159
                    175,                0.85721,                0.50037,                0.99237,                  0.941,                0.94273,                0.96242,                0.65896,                 1.0354,                0.57264,                 1.1299,              0.0010153,              0.0010153,              0.0010153
                    176,                0.81064,                0.48867,                0.95708,                0.92902,                0.88407,                0.93428,                0.63476,                 1.0388,                0.60716,                 1.1178,              0.0010148,              0.0010148,              0.0010148
                    177,                0.84078,                0.49681,                0.97114,                0.91136,                0.92995,                0.94721,                0.64599,                 1.0872,                0.60979,                 1.1452,              0.0010142,              0.0010142,              0.0010142
                    178,                0.78454,                0.47353,                0.95762,                0.91251,                0.92697,                0.95654,                0.66203,                 1.0787,                0.59599,                 1.1321,              0.0010137,              0.0010137,              0.0010137
                    179,                0.81218,                0.47404,                0.94173,                0.93674,                0.90677,                0.93231,                0.62036,                  1.174,                0.60222,                 1.1802,              0.0010131,              0.0010131,              0.0010131
                    180,                0.81308,                0.48908,                0.96377,                0.89838,                0.94212,                0.95338,                0.65264,                 1.0136,                0.53623,                 1.1465,              0.0010126,              0.0010126,              0.0010126
                    181,                0.80903,                0.49201,                0.97887,                 0.9033,                0.91456,                0.94283,                0.65109,                 1.0387,                0.60261,                 1.1762,               0.001012,               0.001012,               0.001012
                    182,                0.84197,                0.49385,                0.95895,                0.84282,                0.87418,                0.91767,                0.62516,                 1.0547,                0.70591,                 1.1552,              0.0010115,              0.0010115,              0.0010115
                    183,                0.81255,                0.50508,                0.98767,                0.93032,                0.87218,                0.93816,                0.61675,                 1.0894,                0.67009,                 1.1458,              0.0010109,              0.0010109,              0.0010109
                    184,                0.81046,                0.50019,                0.96411,                0.90386,                0.85938,                0.93343,                0.62852,                 1.0364,                0.58344,                 1.1208,              0.0010104,              0.0010104,              0.0010104
                    185,                0.81938,                0.51042,                0.96822,                0.91628,                0.92366,                0.94335,                0.61521,                 1.1127,                0.64491,                 1.1339,              0.0010098,              0.0010098,              0.0010098
                    186,                0.79121,                0.47077,                0.98808,                0.92519,                0.86026,                0.93311,                0.63318,                 1.0511,                0.64224,                 1.1533,              0.0010093,              0.0010093,              0.0010093
                    187,                0.81504,                0.50896,                0.97314,                 0.9447,                0.86826,                0.94745,                0.64243,                  1.055,                0.58629,                  1.101,              0.0010087,              0.0010087,              0.0010087
                    188,                0.84869,                0.51701,                0.97025,                0.97575,                0.85887,                0.93003,                0.64732,                 1.1226,                0.70706,                 1.1459,              0.0010082,              0.0010082,              0.0010082
                    189,                0.81331,                0.49808,                0.98223,                0.92041,                0.89547,                0.92916,                0.63996,                 1.0925,                0.65569,                 1.1316,              0.0010076,              0.0010076,              0.0010076
                    190,                0.79809,                0.49595,                0.96488,                0.94359,                0.90345,                0.95705,                 0.6383,                 1.0913,                0.62517,                 1.1691,              0.0010071,              0.0010071,              0.0010071
                    191,                0.80623,                0.49656,                0.95748,                0.91917,                0.86549,                0.96377,                0.67752,                 1.0282,                0.59367,                 1.1406,              0.0010065,              0.0010065,              0.0010065
                    192,                0.75518,                0.45051,                0.93324,                0.92274,                 0.8664,                0.96626,                   0.67,                 1.0959,                0.59824,                 1.1527,               0.001006,               0.001006,               0.001006
                    193,                0.80536,                0.50585,                0.97963,                0.88135,                0.93175,                0.96158,                0.67198,                 1.0556,                0.58013,                 1.1285,              0.0010054,              0.0010054,              0.0010054
                    194,                0.80124,                0.47484,                0.93465,                0.95448,                0.87229,                0.95551,                0.67726,                0.98946,                0.57858,                 1.0955,              0.0010049,              0.0010049,              0.0010049
                    195,                0.79151,                 0.4669,                0.95002,                0.92226,                0.92323,                0.95833,                0.65677,                 1.0691,                0.62731,                 1.1422,              0.0010043,              0.0010043,              0.0010043
                    196,                0.77889,                0.45655,                0.94501,                0.92622,                0.92294,                0.95412,                0.63984,                 1.1115,                0.58763,                 1.1424,              0.0010038,              0.0010038,              0.0010038
                    197,                0.78656,                0.48452,                 0.9607,                0.93825,                0.87161,                0.95538,                0.66744,                 1.0589,                0.57531,                 1.1177,              0.0010032,              0.0010032,              0.0010032
                    198,                0.75334,                0.47894,                0.96533,                0.92715,                0.89931,                0.95176,                0.65122,                 1.0447,                0.58003,                  1.094,              0.0010027,              0.0010027,              0.0010027
                    199,                0.77285,                0.46164,                0.94432,                0.91548,                0.86728,                0.93358,                0.64856,                 1.0896,                 0.5781,                 1.1292,              0.0010021,              0.0010021,              0.0010021
                    200,                0.84398,                 0.5068,                0.99062,                0.87653,                 0.8789,                0.93272,                0.64092,                 1.0655,                0.60727,                 1.1161,              0.0010016,              0.0010016,              0.0010016
                    201,                0.76637,                0.46361,                0.94183,                0.88213,                0.93531,                0.95438,                0.65832,                 1.1858,                0.64484,                 1.1871,               0.001001,               0.001001,               0.001001
                    202,                0.84534,                0.48755,                0.99275,                0.94283,                0.91912,                0.97517,                0.66693,                 1.0117,                0.58346,                 1.1002,              0.0010005,              0.0010005,              0.0010005
                    203,                0.79687,                0.48307,                0.96354,                0.88375,                0.93279,                0.94921,                0.66734,                 1.0319,                0.58215,                 1.1201,             0.00099991,             0.00099991,             0.00099991
                    204,                0.78161,                0.48136,                0.93479,                0.93283,                0.89248,                0.95209,                0.65135,                 1.0791,                0.58914,                 1.1127,             0.00099936,             0.00099936,             0.00099936
                    205,                0.76196,                0.47012,                0.95788,                0.91395,                0.92358,                0.96169,                0.69793,                0.97245,                0.53155,                 1.0588,             0.00099881,             0.00099881,             0.00099881
                    206,                 0.7823,                0.44677,                0.94999,                0.88861,                0.89905,                0.94472,                0.66028,                 1.0143,                0.56603,                 1.1109,             0.00099826,             0.00099826,             0.00099826
                    207,                0.78628,                0.47287,                0.96146,                0.89571,                0.90828,                 0.9493,                0.67262,                 1.0381,                0.61659,                 1.1224,             0.00099771,             0.00099771,             0.00099771
                    208,                0.77737,                0.46142,                0.92855,                0.96437,                0.87998,                0.94833,                0.68752,                0.96368,                0.59217,                  1.077,             0.00099716,             0.00099716,             0.00099716
                    209,                0.79142,                0.46926,                0.97583,                0.90974,                0.90179,                0.95405,                0.65719,                 1.0031,                0.58855,                 1.0911,             0.00099661,             0.00099661,             0.00099661
                    210,                 0.7407,                0.43697,                0.93801,                0.88538,                0.92376,                0.95414,                 0.6633,                 1.0296,                 0.6444,                 1.1036,             0.00099606,             0.00099606,             0.00099606
                    211,                0.79823,                0.49198,                0.97201,                0.90977,                 0.8855,                0.94059,                0.67646,                0.98272,                0.61031,                 1.0864,             0.00099551,             0.00099551,             0.00099551
                    212,                0.72889,                0.43797,                0.92696,                0.90667,                0.90628,                0.94171,                0.63962,                 1.0771,                0.59943,                 1.1411,             0.00099496,             0.00099496,             0.00099496
                    213,                0.74573,                 0.4471,                0.96134,                0.93182,                0.88161,                0.93573,                0.66379,                 1.0565,                0.55128,                 1.1358,             0.00099441,             0.00099441,             0.00099441
                    214,                0.75464,                0.45233,                0.96429,                 0.8916,                0.91088,                0.94106,                0.66614,                 1.0068,                0.52141,                 1.1496,             0.00099386,             0.00099386,             0.00099386
                    215,                0.77839,                0.46313,                 0.9488,                0.87952,                0.88562,                 0.9178,                0.64433,                 1.1296,                0.58405,                 1.1973,             0.00099331,             0.00099331,             0.00099331
                    216,                0.79408,                0.46584,                0.96119,                0.97137,                0.89845,                0.96825,                0.66114,                  1.077,                0.53824,                 1.1557,             0.00099276,             0.00099276,             0.00099276
                    217,                0.76944,                0.44835,                0.94054,                0.93187,                0.88668,                0.95485,                0.64645,                 1.0381,                0.55216,                 1.1279,             0.00099221,             0.00099221,             0.00099221
                    218,                0.70823,                0.42842,                0.93133,                0.88982,                0.91664,                0.95094,                0.65789,                 1.0417,                 0.5502,                 1.1215,             0.00099166,             0.00099166,             0.00099166
                    219,                0.76241,                0.45383,                0.94125,                0.87618,                0.91893,                0.96099,                0.65716,                 1.0498,                0.54807,                 1.1425,             0.00099111,             0.00099111,             0.00099111
                    220,                0.75994,                0.44213,                0.93535,                0.92113,                0.86021,                0.93983,                0.65816,                 1.0051,                0.57574,                 1.1088,             0.00099056,             0.00099056,             0.00099056
                    221,                0.71513,                0.42755,                0.92432,                0.91739,                0.88235,                0.92944,                0.66839,                 1.0202,                0.57456,                 1.0966,             0.00099001,             0.00099001,             0.00099001
                    222,                 0.6855,                0.41729,                0.92374,                0.92309,                 0.8826,                 0.9337,                0.64927,                 1.0666,                0.60114,                 1.1025,             0.00098946,             0.00098946,             0.00098946
                    223,                0.73297,                 0.4381,                  0.941,                0.94204,                0.87635,                0.93974,                0.66474,                 1.0123,                0.57459,                 1.1069,             0.00098891,             0.00098891,             0.00098891
                    224,                0.73377,                0.45277,                0.95983,                0.89024,                0.91969,                0.95035,                0.69047,                  1.003,                0.55526,                   1.12,             0.00098836,             0.00098836,             0.00098836
                    225,                0.75569,                0.45736,                0.95088,                0.92502,                0.91006,                 0.9372,                0.65737,                 1.0211,                0.52904,                 1.1318,             0.00098781,             0.00098781,             0.00098781
                    226,                0.73166,                 0.4382,                0.93693,                0.90867,                0.94363,                0.95553,                0.67069,                0.96409,                0.53186,                 1.0845,             0.00098726,             0.00098726,             0.00098726
                    227,                0.70722,                0.44826,                0.93662,                0.89892,                 0.9232,                0.94248,                0.65698,                 1.0303,                0.57883,                 1.1201,             0.00098671,             0.00098671,             0.00098671
                    228,                0.72671,                0.43515,                0.92052,                0.93146,                 0.8787,                0.94983,                0.67285,                 1.0143,                0.59844,                 1.1007,             0.00098616,             0.00098616,             0.00098616
                    229,                0.74534,                0.45105,                0.96061,                0.87713,                0.88652,                0.91857,                0.63534,                 1.0242,                0.53714,                 1.1084,             0.00098561,             0.00098561,             0.00098561
                    230,                0.76595,                0.45444,                0.93249,                0.87922,                0.92195,                 0.9519,                0.64973,                  1.034,                0.54698,                 1.1398,             0.00098506,             0.00098506,             0.00098506
                    231,                0.77674,                0.44822,                0.94121,                0.88168,                0.91508,                0.95426,                0.67078,                 1.0272,                0.55881,                 1.1211,             0.00098451,             0.00098451,             0.00098451
                    232,                0.72351,                0.44467,                0.94049,                0.91738,                0.91494,                0.95167,                 0.6632,                 1.0255,                0.52516,                 1.0842,             0.00098396,             0.00098396,             0.00098396
                    233,                 0.7008,                0.42239,                0.93072,                0.90467,                0.92776,                0.94506,                0.67641,                  1.005,                0.56775,                 1.0994,             0.00098341,             0.00098341,             0.00098341
                    234,                0.74063,                0.43578,                0.94363,                0.94122,                 0.8817,                0.94131,                0.68085,                 1.0075,                0.59363,                 1.1167,             0.00098286,             0.00098286,             0.00098286
                    235,                0.73039,                 0.4539,                0.96482,                 0.9518,                0.86133,                0.94775,                0.68973,                0.97712,                0.51621,                 1.0977,             0.00098231,             0.00098231,             0.00098231
                    236,                0.72768,                0.43773,                 0.9344,                0.90283,                0.93192,                0.94814,                0.66672,                 1.0567,                0.52362,                 1.1183,             0.00098176,             0.00098176,             0.00098176
                    237,                0.71989,                0.44335,                0.93901,                0.89198,                0.92976,                0.96522,                0.68967,                 1.0218,                 0.5536,                 1.0948,             0.00098121,             0.00098121,             0.00098121
                    238,                0.75833,                0.47768,                0.93535,                0.90807,                0.90008,                0.95435,                0.66604,                0.99874,                0.55969,                  1.101,             0.00098066,             0.00098066,             0.00098066
                    239,                0.68842,                0.41626,                0.92515,                0.93543,                0.94245,                0.95829,                0.68279,                 1.0118,                0.52272,                 1.0815,             0.00098011,             0.00098011,             0.00098011
                    240,                0.71492,                0.44673,                0.92174,                0.94667,                0.91727,                0.95782,                0.67137,                 1.0381,                0.54812,                 1.1025,             0.00097956,             0.00097956,             0.00097956
                    241,                0.70557,                0.43771,                0.92154,                0.93816,                0.92739,                0.96385,                0.65994,                 1.0833,                0.57107,                  1.142,             0.00097901,             0.00097901,             0.00097901
                    242,                0.68458,                0.42437,                0.92187,                 0.9452,                 0.8677,                0.94171,                0.66032,                0.99337,                0.57455,                 1.0887,             0.00097846,             0.00097846,             0.00097846
                    243,                0.70652,                0.43718,                 0.9263,                 0.9521,                0.89664,                0.94241,                0.68373,                0.99135,                0.55455,                  1.102,             0.00097791,             0.00097791,             0.00097791
                    244,                0.75065,                0.45571,                0.96425,                0.95017,                0.94016,                0.96598,                0.68332,                 1.0393,                0.51764,                 1.1332,             0.00097736,             0.00097736,             0.00097736
                    245,                0.70221,                0.43404,                0.92002,                0.92351,                0.89708,                0.95131,                0.67987,                 1.0269,                0.54058,                 1.1167,             0.00097681,             0.00097681,             0.00097681
                    246,                0.72371,                 0.4475,                0.92839,                0.96619,                0.87994,                0.95121,                0.67125,                 1.0972,                0.57518,                 1.1761,             0.00097626,             0.00097626,             0.00097626
                    247,                0.75652,                0.45394,                0.93167,                0.94159,                0.88863,                0.95626,                0.66634,                  1.042,                0.57921,                 1.1424,             0.00097571,             0.00097571,             0.00097571
                    248,                0.74681,                0.43042,                0.93902,                0.92222,                0.91774,                0.94365,                0.66993,                 1.0206,                0.55959,                 1.1449,             0.00097516,             0.00097516,             0.00097516
                    249,                0.70938,                0.42171,                0.94133,                0.98884,                0.89289,                0.95851,                0.67612,                 1.0415,                0.54017,                 1.1256,             0.00097461,             0.00097461,             0.00097461
                    250,                0.71158,                0.43026,                0.93309,                0.94475,                0.87191,                0.96713,                0.67009,                 1.0572,                 0.5753,                 1.1388,             0.00097406,             0.00097406,             0.00097406
                    251,                0.70618,                0.42672,                0.91308,                0.94213,                0.87173,                0.96785,                0.66871,                 1.0446,                0.55972,                 1.1498,             0.00097351,             0.00097351,             0.00097351
                    252,                  0.728,                0.41403,                0.95027,                0.94007,                0.93638,                0.96661,                0.65118,                 1.1303,                0.52697,                 1.1638,             0.00097296,             0.00097296,             0.00097296
                    253,                0.74146,                0.43053,                0.95552,                0.98006,                0.87841,                0.95872,                0.66806,                 1.0812,                 0.5208,                 1.1087,             0.00097241,             0.00097241,             0.00097241
                    254,                0.73832,                0.43678,                0.93011,                0.86603,                0.92544,                0.95586,                0.67964,                 1.0016,                0.57576,                  1.102,             0.00097186,             0.00097186,             0.00097186
                    255,                0.73732,                0.41485,                0.95142,                0.88949,                 0.9305,                0.95762,                0.66488,                 1.0261,                0.55152,                 1.1044,             0.00097131,             0.00097131,             0.00097131
                    256,                0.72594,                0.42937,                0.93014,                0.92743,                0.90772,                0.95421,                0.66625,                 1.0215,                0.54262,                  1.118,             0.00097076,             0.00097076,             0.00097076
                    257,                0.75237,                 0.4413,                0.96038,                0.90842,                 0.9329,                0.96111,                0.67224,                 1.0316,                 0.5753,                 1.1251,             0.00097021,             0.00097021,             0.00097021
                    258,                0.75452,                0.44971,                0.94443,                0.90557,                0.92998,                0.94762,                0.64621,                 1.0485,                 0.5422,                 1.1069,             0.00096966,             0.00096966,             0.00096966
                    259,                0.73163,                0.43672,                0.93122,                0.94101,                0.87688,                0.94087,                0.66801,                0.99041,                0.50468,                 1.0856,             0.00096911,             0.00096911,             0.00096911
                    260,                0.69959,                0.41734,                0.92497,                0.85724,                0.92188,                0.94305,                0.64932,                 1.0139,                0.54304,                 1.1142,             0.00096856,             0.00096856,             0.00096856
                    261,                 0.7312,                0.43121,                0.92734,                0.94756,                0.83483,                0.93365,                0.63386,                 1.0686,                0.55698,                  1.132,             0.00096801,             0.00096801,             0.00096801
                    262,                0.70326,                0.42887,                0.91673,                0.92541,                0.92875,                0.95436,                0.65884,                 1.0183,                0.50488,                 1.0964,             0.00096746,             0.00096746,             0.00096746
                    263,                 0.7017,                0.42151,                0.94126,                0.92582,                 0.8888,                0.94229,                0.65188,                 1.0049,                0.48036,                 1.0929,             0.00096691,             0.00096691,             0.00096691
                    264,                0.73445,                0.42138,                0.91633,                0.92125,                0.87129,                0.92723,                0.64305,                 1.0874,                0.49757,                 1.1183,             0.00096636,             0.00096636,             0.00096636
                    265,                0.71912,                0.42448,                0.90935,                0.85237,                0.90711,                0.92272,                0.65563,                 1.0104,                0.51429,                 1.0641,             0.00096581,             0.00096581,             0.00096581
                    266,                0.65722,                0.39705,                0.90556,                0.88417,                0.91294,                0.93649,                0.66298,                 1.0091,                0.51795,                 1.0678,             0.00096526,             0.00096526,             0.00096526
                    267,                0.68154,                0.40717,                0.90416,                0.95132,                0.87569,                0.94956,                0.65175,                 1.0527,                0.61966,                 1.0965,             0.00096471,             0.00096471,             0.00096471
                    268,                0.68789,                0.40772,                0.90662,                0.92803,                0.87469,                0.92768,                0.64712,                 1.0672,                0.59251,                 1.1152,             0.00096416,             0.00096416,             0.00096416
                    269,                0.68285,                0.41625,                0.92485,                0.89909,                0.93177,                0.95268,                 0.6512,                 1.0418,                0.54992,                 1.1123,             0.00096361,             0.00096361,             0.00096361
                    270,                0.69233,                0.41657,                0.90783,                0.89327,                0.91745,                0.95457,                0.65069,                 1.0503,                0.56701,                 1.1007,             0.00096306,             0.00096306,             0.00096306
                    271,                0.69571,                0.42339,                0.91871,                0.89938,                0.90801,                0.94694,                 0.6664,                  1.008,                 0.5688,                 1.0862,             0.00096251,             0.00096251,             0.00096251
                    272,                0.70612,                 0.4261,                0.93639,                0.86911,                0.94319,                0.96138,                 0.6696,                 1.0304,                0.59481,                  1.097,             0.00096196,             0.00096196,             0.00096196
                    273,                 0.6495,                0.40576,                0.90793,                0.95213,                0.88956,                0.96437,                0.66371,                 1.0766,                0.55362,                 1.1305,             0.00096141,             0.00096141,             0.00096141
                    274,                0.67941,                0.41113,                0.91597,                0.91987,                0.92442,                0.95272,                0.66695,                 1.0484,                0.53238,                 1.1103,             0.00096087,             0.00096087,             0.00096087
                    275,                 0.6617,                0.39681,                0.90174,                0.93031,                0.93349,                0.96896,                0.65875,                 1.0587,                0.51487,                 1.1121,             0.00096032,             0.00096032,             0.00096032
                    276,                0.69008,                 0.4013,                0.92652,                 0.9253,                0.92995,                0.95187,                0.66009,                 1.0828,                0.54595,                 1.1289,             0.00095977,             0.00095977,             0.00095977
                    277,                0.71154,                0.43973,                0.92635,                0.93555,                0.91699,                0.95998,                0.66165,                 1.0505,                0.52186,                 1.1066,             0.00095922,             0.00095922,             0.00095922
                    278,                0.66818,                0.40704,                0.91095,                 0.9276,                0.95056,                0.97303,                0.67127,                 1.0405,                0.51827,                 1.1022,             0.00095867,             0.00095867,             0.00095867
                    279,                0.67667,                0.41011,                0.91493,                 0.8927,                0.92676,                0.95461,                0.65027,                 1.0569,                0.57442,                  1.113,             0.00095812,             0.00095812,             0.00095812
                    280,                0.64155,                0.38436,                0.89858,                0.84408,                0.92102,                0.93682,                0.67522,                0.96038,                 0.5365,                 1.0622,             0.00095757,             0.00095757,             0.00095757
                    281,                0.70527,                0.43078,                0.92576,                0.93818,                0.89483,                0.94667,                0.67051,                 1.0091,                 0.5204,                 1.0804,             0.00095702,             0.00095702,             0.00095702
                    282,                0.72781,                0.42917,                0.90811,                0.95033,                 0.8988,                0.94829,                0.67252,                  1.041,                0.50991,                 1.0861,             0.00095647,             0.00095647,             0.00095647
                    283,                 0.6729,                0.39231,                0.90994,                0.91636,                0.94377,                0.95797,                0.68127,                0.97139,                0.48983,                 1.0608,             0.00095592,             0.00095592,             0.00095592
                    284,                0.68943,                0.40584,                0.90739,                0.91036,                 0.9376,                0.95264,                0.67653,                0.98166,                0.51282,                 1.0566,             0.00095537,             0.00095537,             0.00095537
                    285,                0.66124,                0.39087,                0.90933,                0.89221,                0.93905,                0.96231,                0.68335,                0.99067,                0.49058,                 1.0663,             0.00095482,             0.00095482,             0.00095482
                    286,                0.66625,                0.40796,                0.91006,                0.95886,                0.86122,                0.94653,                0.67775,                0.99613,                0.51693,                 1.0657,             0.00095427,             0.00095427,             0.00095427
                    287,                0.68034,                0.39777,                0.91645,                0.89661,                0.88753,                0.94684,                0.66185,                 1.0124,                0.52543,                 1.0655,             0.00095372,             0.00095372,             0.00095372
                    288,                0.66496,                0.40564,                0.91656,                0.86264,                0.89273,                0.93749,                0.67509,                0.97326,                0.51874,                  1.071,             0.00095317,             0.00095317,             0.00095317
                    289,                0.66816,                0.41239,                0.90327,                0.91623,                 0.8879,                0.93482,                0.69318,                0.98479,                0.51387,                 1.0918,             0.00095262,             0.00095262,             0.00095262
                    290,                0.63973,                0.39837,                0.91309,                0.93885,                0.91614,                0.95635,                0.67769,                 1.0394,                0.51731,                 1.1131,             0.00095207,             0.00095207,             0.00095207
                    291,                0.67475,                0.39709,                0.91104,                0.93093,                0.90772,                0.92751,                0.66069,                 1.0549,                0.55955,                 1.1194,             0.00095152,             0.00095152,             0.00095152
                    292,                0.67503,                0.41045,                0.91766,                0.93079,                0.91696,                0.95903,                0.68033,                0.98483,                0.53131,                 1.0793,             0.00095097,             0.00095097,             0.00095097
                    293,                0.66029,                0.39553,                0.90902,                0.96442,                0.86392,                0.93245,                0.67723,                 1.0075,                0.52348,                 1.0893,             0.00095042,             0.00095042,             0.00095042
                    294,                0.65582,                0.39872,                0.91536,                0.94552,                0.93224,                0.96588,                0.68058,                 1.0573,                0.51421,                 1.0941,             0.00094987,             0.00094987,             0.00094987
                    295,                0.62669,                0.38018,                0.89866,                0.95428,                0.90206,                0.94985,                0.67661,                  1.085,                0.56013,                 1.1397,             0.00094932,             0.00094932,             0.00094932
                    296,                0.65187,                0.38324,                0.88284,                0.94377,                0.91714,                0.95948,                 0.6772,                0.98626,                 0.5194,                 1.1066,             0.00094877,             0.00094877,             0.00094877
                    297,                0.63348,                0.38528,                0.89622,                0.91362,                 0.9442,                0.96557,                0.68041,                0.97695,                0.50203,                 1.0949,             0.00094822,             0.00094822,             0.00094822
                    298,                0.61814,                0.37829,                0.90257,                0.91442,                0.92706,                0.96575,                0.67364,                  1.047,                0.53851,                 1.1153,             0.00094767,             0.00094767,             0.00094767
                    299,                 0.6266,                0.39299,                0.89746,                0.88564,                 0.9422,                0.96642,                0.68972,                 1.0105,                0.51916,                 1.0955,             0.00094712,             0.00094712,             0.00094712
                    300,                0.66568,                0.40699,                0.92159,                0.87322,                0.92533,                0.95126,                0.66388,                 1.0616,                0.52065,                 1.1136,             0.00094657,             0.00094657,             0.00094657
                    301,                0.64342,                0.39824,                  0.903,                0.89221,                0.89161,                0.92474,                0.65739,                 1.0288,                0.52312,                 1.1188,             0.00094602,             0.00094602,             0.00094602
                    302,                0.62238,                0.37667,                0.90674,                0.88744,                0.88917,                0.92473,                0.66853,                0.99082,                0.51797,                 1.1238,             0.00094547,             0.00094547,             0.00094547
                    303,                0.63343,                 0.4158,                0.89709,                0.89676,                0.93756,                0.95715,                0.65966,                 1.0278,                0.52816,                 1.1211,             0.00094492,             0.00094492,             0.00094492
                    304,                0.66209,                0.42244,                0.91814,                0.93565,                0.91873,                0.96108,                0.68197,                 1.0062,                0.48641,                 1.1198,             0.00094437,             0.00094437,             0.00094437
                    305,                0.64001,                0.39332,                0.91157,                0.91307,                0.91696,                0.95525,                  0.679,                 1.0087,                0.52267,                  1.119,             0.00094382,             0.00094382,             0.00094382
